sample_id,Pressure__mean,Pressure__std,Pressure__min,Pressure__max,Pressure__median,Pressure__range,Pressure__iqr,CO2 Weld Flow__mean,CO2 Weld Flow__std,CO2 Weld Flow__min,CO2 Weld Flow__max,CO2 Weld Flow__median,CO2 Weld Flow__range,CO2 Weld Flow__iqr,Feed__mean,Feed__std,Feed__min,Feed__max,Feed__median,Feed__range,Feed__iqr,Primary Weld Current__mean,Primary Weld Current__std,Primary Weld Current__min,Primary Weld Current__max,Primary Weld Current__median,Primary Weld Current__range,Primary Weld Current__iqr,Wire Consumed__mean,Wire Consumed__std,Wire Consumed__min,Wire Consumed__max,Wire Consumed__median,Wire Consumed__range,Wire Consumed__iqr,Secondary Weld Voltage__mean,Secondary Weld Voltage__std,Secondary Weld Voltage__min,Secondary Weld Voltage__max,Secondary Weld Voltage__median,Secondary Weld Voltage__range,Secondary Weld Voltage__iqr,Pressure__win_mean_of_std,Pressure__win_std_of_mean,Pressure__win_max_std,CO2 Weld Flow__win_mean_of_std,CO2 Weld Flow__win_std_of_mean,CO2 Weld Flow__win_max_std,Feed__win_mean_of_std,Feed__win_std_of_mean,Feed__win_max_std,Primary Weld Current__win_mean_of_std,Primary Weld Current__win_std_of_mean,Primary Weld Current__win_max_std,Wire Consumed__win_mean_of_std,Wire Consumed__win_std_of_mean,Wire Consumed__win_max_std,Secondary Weld Voltage__win_mean_of_std,Secondary Weld Voltage__win_std_of_mean,Secondary Weld Voltage__win_max_std,Pressure__diff_mean,Pressure__diff_std,Pressure__diff_max,Pressure__diff_min,CO2 Weld Flow__diff_mean,CO2 Weld Flow__diff_std,CO2 Weld Flow__diff_max,CO2 Weld Flow__diff_min,Feed__diff_mean,Feed__diff_std,Feed__diff_max,Feed__diff_min,Primary Weld Current__diff_mean,Primary Weld Current__diff_std,Primary Weld Current__diff_max,Primary Weld Current__diff_min,Wire Consumed__diff_mean,Wire Consumed__diff_std,Wire Consumed__diff_max,Wire Consumed__diff_min,Secondary Weld Voltage__diff_mean,Secondary Weld Voltage__diff_std,Secondary Weld Voltage__diff_max,Secondary Weld Voltage__diff_min,phase__arc_fraction,phase__n_arcing_rows,phase__n_idle_rows,phase__arc_start_idx,phase__arc_end_idx,phase__arc_duration_frac,meta__n_rows,img__n_images,img__brightness_mean__run_mean,img__brightness_mean__run_std,img__brightness_std__run_mean,img__brightness_std__run_std,img__brightness_min__run_mean,img__brightness_min__run_std,img__brightness_max__run_mean,img__brightness_max__run_std,img__hist_entropy__run_mean,img__hist_entropy__run_std,img__edge_density__run_mean,img__edge_density__run_std
10-11-22-0004-02,0.670535433070866,1.16456096298929,-0.06,3.19,0.03,3.25,0.97,7.710015748031496,6.525968207152182,-0.05,27.26,7.58,27.310000000000002,3.0649999999999995,36.99385826771654,19.344879793035922,0.09,57.55,46.99,57.459999999999994,26.805000000000003,111.56672440944881,75.0278223324781,0.0,188.03,158.15,188.03,164.51,813.8593700787403,606.4674703972801,3.61,1693.93,815.9,1690.3200000000002,1181.725,17.084456692913385,12.220591977351468,0.0,81.92,22.79,81.92,23.13,0.30566846743893755,1.0034813981279815,1.337454133793006,2.528196576958134,4.989313473815812,9.982099867262399,4.82550679053341,17.651011469442054,22.859506634221134,24.575954008140553,61.163095700755065,81.77060719256033,140.31863780447574,546.7388470026017,800.2928074659675,5.084163501650184,7.772315303101988,22.63506600299633,-0.0020189274447949524,0.13940641355546018,1.2400000000000002,-1.9300000000000002,1.5772870662451828e-05,0.42004833063205865,2.98,-2.8,0.07324921135646688,2.095738437812056,6.4399999999999995,-48.309999999999995,4.482919468517982e-17,13.700484303198195,159.52,-127.62,2.5632176656151424,67.44018590761955,12.129999999999995,-1690.3200000000002,1.1207298671294955e-17,6.375395387794462,81.9,-81.88,0.6929133858267716,440,195,0.08346456692913386,0.9275590551181102,0.8440944881889764,635,5,0.48151540756225586,0.007308600152228202,0.15679471790790558,0.004566797527383072,0.007843137718737125,0.00496043583871728,0.9419607877731323,0.022377006693970865,4.910106316233995,0.11668452723540956,0.03054557554423809,0.0021439284003716553
10-11-22-0005-02,0.6932915360501568,1.1754919268482318,-0.05,3.19,0.04,3.2399999999999998,0.93,7.598244514106583,6.515390009160725,-0.04,26.84,7.43,26.88,3.255,36.89614420062696,19.265455427316223,0.13,56.53,46.48,56.4,27.5,110.75476489028215,74.73633245313272,0.0,180.65,155.56,180.65,165.015,813.2758934169277,610.0988789205622,4.59,1666.56,804.43,1661.97,1184.4299999999998,16.356112852664577,10.81877740740597,0.0,40.23,22.78,40.23,23.12,0.2407679420615672,1.0113254038125878,1.2925067736766411,2.588354927368635,4.859716193937649,9.991749454424887,3.3691859742809442,18.321169153497667,9.377231924187436,25.03750574372564,52.61980355170632,81.2738253375587,88.80636668706606,551.9305786203087,112.44001371771527,3.1783278630760377,7.341043194316899,13.450756203277198,-0.0032389937106918247,0.14272653515541525,0.47,-2.27,0.00018867924528301764,0.4277790515782979,3.16,-2.7399999999999998,0.14933962264150943,0.8402417432689941,6.26,-3.28,0.0,12.100109731754698,89.76000000000002,-78.84,5.226320754716981,3.6723048209610396,12.950000000000045,0.0,0.0,2.371658233393934,30.330000000000002,-23.78,0.6927899686520376,221,98,0.16614420062695925,0.8557993730407524,0.6896551724137931,319,5,0.4747470259666443,0.009621574691991968,0.1570962816476822,0.008766982834955212,0.011764706391841174,0.005545935734990111,0.9341176509857178,0.02864624514392267,4.979291945335556,0.13748331800090027,0.029240432009100915,0.002735218031368528
10-11-22-0006-02,0.6730283911671924,1.1453426505487667,-0.05,3.12,0.04,3.17,0.96,7.882902208201892,6.623790868874388,-0.04,27.49,7.68,27.529999999999998,2.4300000000000006,37.23876971608832,19.100370284384514,0.15,56.52,47.3,56.370000000000005,28.060000000000002,110.69876971608831,75.84708262332146,0.0,185.39,158.06,185.39,168.26,815.4679495268136,609.1696626041369,6.07,1671.31,819.02,1665.24,1194.1,16.907192429022082,11.714688983437702,0.0,81.9,22.75,81.9,23.07,0.21405061087074914,0.9915154295028137,1.234985279264494,2.570776267124076,4.995413885184842,9.952695998572446,3.416194432331537,18.17469356436795,9.898232046178752,28.62320823049198,54.024773355688914,82.45595256353539,88.9138798927984,553.2072734625821,114.10368178827534,5.458228742077053,6.875042460406823,16.753671000709065,-0.00420886075949367,0.1197736253023306,0.49999999999999994,-1.5499999999999998,9.493670886076028e-05,0.4283600960766416,3.25,-2.87,0.15063291139240506,0.9247641885911798,8.54,-4.35,8.994211845064559e-17,19.17205058958284,180.75,-110.69,5.269746835443037,3.6912478983150594,11.639999999999999,0.0,-3.37282944189921e-17,7.390029619546717,81.88000000000001,-80.27000000000001,0.6908517350157729,219,98,0.17034700315457413,0.8580441640378549,0.6876971608832808,317,5,0.4844445168972015,0.005233544665069273,0.15123994648456573,0.005732525434400373,0.007843137439340352,0.004960435617834737,0.9411764740943909,0.011365785005832216,4.8982285743716165,0.0819793169147471,0.028060051798820495,0.0008291823551042569
10-11-22-0007-02,0.6627044025157233,1.1707104723791812,-0.05,3.16,0.03,3.21,1.01,7.866289308176101,6.595373108452322,-0.05,27.11,7.785,27.16,2.8625,36.06915094339622,18.94077869001389,0.19,56.25,44.985,56.06,31.165,113.92292452830188,76.19795233055598,0.0,193.55,160.865,193.55,167.06,794.3282075471699,608.7529397854337,6.72,1658.53,773.2750000000001,1651.81,1214.96,16.5611320754717,11.317170170594688,0.0,81.9,22.725,81.9,23.05,0.2304157881436411,1.0048147683417503,1.3023809580917558,2.5822619388619312,4.990441889707309,10.158273869117727,3.416320806350377,18.077115853681914,8.33577645813514,24.361985624766486,53.67565694199476,84.34335964757392,88.49902081884919,550.9879180290287,112.67209250280213,4.488078416970459,6.825647074148094,16.239527885994715,-0.003911671924290222,0.12974109475078638,0.54,-1.7799999999999998,0.0,0.418507746854482,3.09,-2.64,0.14889589905362777,0.8900425135000907,8.33,-4.42,8.965838937035964e-17,12.518181915957793,154.02,-90.27,5.210757097791798,3.6545665115050716,11.309999999999999,0.0,-2.241459734258991e-17,7.0445868436316665,81.9,-81.89,0.6949685534591195,221,97,0.16666666666666666,0.8584905660377359,0.6918238993710691,318,5,0.49431890845298765,0.014170996222902379,0.13643877804279328,0.01200068392356522,0.0062745101749897,0.004705882631242275,0.9388235330581665,0.018158174451476983,4.878725714497051,0.0626316955069815,0.0284017451107502,0.0010323127499568395
10-11-22-0008-02,0.6689968652037618,1.1636965053629387,-0.05,3.19,0.03,3.2399999999999998,0.89,7.912946708463951,6.480927031603965,-0.04,26.38,7.9,26.419999999999998,2.959999999999999,36.03326018808777,18.18101970154766,0.16,53.19,45.55,53.03,25.485,110.15699059561129,75.61835694220204,0.0,194.59,156.75,194.59,164.82,782.6913479623823,565.8992061866164,5.9,1540.66,823.28,1534.76,1092.955,16.440031347962382,11.07504914305245,0.0,40.23,22.79,40.23,23.155,0.21941729316247233,1.0086892746988847,1.292527198940123,2.52509684523518,4.866381902586169,9.697700636748898,3.358982317207574,17.389890269562887,10.170904416029089,28.8226935217265,52.62812907122188,83.75040733250196,82.79899018587163,516.2987626250055,113.5666715879267,3.8765522793600087,7.430515309093825,13.991183989927372,-0.004213836477987421,0.12556438466992878,0.48,-1.71,9.433962264151022e-05,0.4141598510709994,3.17,-2.66,0.1379245283018868,0.8899148050328491,7.869999999999999,-4.01,0.0,16.65716251621154,167.73,-109.57,4.826289308176102,3.7910280192647785,11.970000000000027,0.0,1.1172055593712268e-17,3.2974728876512316,39.81,-34.97,0.6865203761755486,219,100,0.16927899686520376,0.8526645768025078,0.6833855799373041,319,5,0.47847298383712766,0.011082260636462216,0.15340632498264312,0.013737226200057611,0.042352942191064356,0.023581642072391756,0.9168627500534058,0.016339345422961542,4.949238226110978,0.19242149836618916,0.02984154187142849,0.004428364085748342
10-11-22-0009-02,0.663596214511041,1.1419324897404686,-0.06,3.15,0.03,3.21,0.96,8.39876971608833,6.801103693981968,-0.05,27.94,8.45,27.990000000000002,3.5600000000000005,38.56889589905363,18.921503381940862,0.25,57.39,48.01,57.14,26.769999999999996,113.71996845425869,77.47684941485531,0.0,186.49,163.14,186.49,169.48,836.5904731861199,616.0196280589519,9.34,1685.9,827.21,1676.5600000000002,1196.0600000000002,16.271230283911674,10.987468152081446,0.0,40.23,22.69,40.23,22.99,0.22023372425073412,0.9842023379282695,1.2458369716780764,2.681123104390756,5.048782551555629,10.065176910516774,3.5207559219060993,18.005870975364886,10.514237973338819,26.35558701345145,55.44602697925672,82.34309283018217,89.88514561049084,561.741390457604,116.18840076358741,3.6101062491352183,7.408499142502672,14.365661960383168,-0.00420886075949367,0.1227166333946376,0.48,-1.71,0.0,0.44967360296814085,3.9099999999999997,-2.83,0.15164556962025316,1.125747362765714,12.54,-6.55,0.0,14.709805497618852,152.36,-98.88,5.305569620253165,3.7286607653518336,11.96,0.0,-1.1242764806330699e-17,2.8208581380354163,38.72,-28.43,0.6876971608832808,218,99,0.167192429022082,0.8517350157728707,0.6845425867507886,317,5,0.48600282073020934,0.0130486521778902,0.14367846846580506,0.014180824970878497,0.007058823853731156,0.002934633268735954,0.929411768913269,0.015488954102771827,4.883569859605452,0.17858576846585478,0.030385515838861465,0.0009426222553719474
10-11-22-0010-02,0.6747648902821318,1.1463751421599186,-0.05,3.15,0.04,3.1999999999999997,0.78,8.06626959247649,6.6791936537428125,-0.04,27.6,8.07,27.64,3.45,37.86990595611284,18.401566099025057,0.24,55.42,47.3,55.18,26.255000000000003,112.8084012539185,76.47277307825799,0.0,186.15,160.61,186.15,167.67000000000002,816.5987774294671,595.0583822058187,8.85,1622.79,820.33,1613.94,1149.18,16.63,11.567137548641082,0.0,81.91,22.76,81.91,23.11,0.24021158540480744,0.9801300399470531,1.2303927177937943,2.607623819967023,5.020067401937946,10.251311596083694,3.5011287113881764,17.588522097837433,10.401943328051734,25.70010511228418,54.1034891410621,80.61468067814944,86.4347331865018,542.0458528025329,114.99871944347902,4.9045061388018985,6.878487550987566,16.92698249423092,-0.004308176100628931,0.12069982317569469,0.51,-1.73,-3.144654088049968e-05,0.43015843198816783,3.48,-2.6700000000000004,0.14506289308176099,1.112343915598166,12.379999999999999,-6.72,-8.937644474969814e-17,15.180195590648593,161.98999999999998,-104.08999999999999,5.075283018867925,3.7565849333254815,11.48,0.0,1.1172055593712268e-17,7.1493470615812225,81.88,-81.89999999999999,0.6896551724137931,220,99,0.16614420062695925,0.8526645768025078,0.6865203761755486,319,5,0.4822623491287231,0.004865499431059028,0.1447521835565567,0.007749722626687307,0.03764705993235111,0.026896358724994723,0.9301960825920105,0.01846055152074739,4.938923072983655,0.1315232228842015,0.030950874090194702,0.003948899963710424
10-11-22-0021-02,0.6469687500000001,1.1289084800758418,-0.04,3.09,0.0,3.13,0.8300000000000001,8.51396875,6.845643023140653,-0.04,28.32,8.57,28.36,3.1475,40.684312500000004,19.967749769912093,0.2,61.09,51.135000000000005,60.89,31.2875,117.37618749999999,80.29079280492708,0.0,192.34,167.32,192.34,175.365,884.66875,661.852377494159,6.89,1814.92,881.395,1808.03,1313.6525,16.53846875,11.12480675041729,0.0,40.23,22.865000000000002,40.23,23.1325,0.20471108814631814,0.9742990051339263,1.2387752015599924,2.65025276402555,5.18912015759101,10.553360998279173,3.7651725692224,19.092225234805106,10.213320793943565,26.842066595797384,56.79689790837653,83.8032708452361,96.289576984889,596.4798368340184,121.68939392009479,3.521652915925375,7.379865257611134,14.650890463040122,-0.0042633228840125385,0.11618681932083462,0.48,-1.34,0.0001567398119122168,0.4275198776614101,3.6199999999999997,-1.96,0.16191222570532918,1.2689032722331615,15.21,-8.440000000000001,0.0,14.08221924066439,117.76,-107.13000000000001,5.66780564263323,3.9695094448239674,12.289999999999964,0.0,2.2274066951727278e-17,3.224171289361757,39.96,-35.12,0.684375,219,101,0.175,0.85625,0.68125,320,5,0.4936261236667633,0.0059429489050644504,0.12689274400472642,0.00999733361567527,0.01960784401744604,0.006562039923183353,0.9270588278770446,0.021132851423219082,4.6005186357267345,0.1775762791654194,0.029129062965512275,0.00260897272932484
10-11-22-0022-02,0.6607232704402516,1.1467041423384445,-0.05,3.1,0.03,3.15,0.73,8.187672955974842,6.717866211006468,-0.03,27.46,8.18,27.490000000000002,3.562500000000001,38.88352201257862,21.983335074432677,0.04,61.69,49.59,61.65,34.8025,118.08119496855346,79.77921450294147,0.0,189.55,168.45499999999998,189.55,175.715,870.6172327044026,671.8413654472847,1.48,1815.57,851.72,1814.09,1340.6925,17.499559748427675,13.083626116668581,0.0,81.91,22.865000000000002,81.91,23.13,0.23647935245221008,0.9813270340557193,1.252524251262226,2.6111355973486226,5.079593642626826,10.261567981551357,3.575217735770924,21.001997326535434,10.721855296542664,27.717544116183788,56.04720705191294,85.2131885728964,96.79508644343879,609.6956682195915,124.06384155732081,6.293171717119519,6.070863893648631,23.124157927154883,-0.004511041009463723,0.12393149919061897,0.49,-1.85,3.154574132492046e-05,0.42931465727492246,3.3,-2.83,0.1635015772870662,0.7969713502172611,2.75,-2.769999999999996,8.965838937035964e-17,14.202208755834558,124.39,-144.4,5.722681388012619,3.986264399579515,11.479999999999961,0.0,6.724379202776973e-17,8.55607024133647,81.89,-81.89999999999999,0.6918238993710691,220,98,0.16981132075471697,0.8584905660377359,0.6886792452830188,318,5,0.482993882894516,0.006560266347869544,0.13994427919387817,0.002620843511865597,0.022745098918676376,0.006746922068814699,0.9356862783432007,0.026318369781204814,4.553346085152144,0.05148515506183538,0.026914716884493827,0.0005558750777096454
10-11-22-0024-02,0.6740438871473354,1.1470290902662053,-0.04,3.11,0.04,3.15,1.09,9.1276802507837,7.207084059422181,-0.03,29.73,9.22,29.76,3.624999999999999,34.168526645768026,18.341329228965222,0.21,53.66,43.04,53.449999999999996,31.085,107.2428526645768,72.41869839383224,0.0,178.83,151.04,178.83,158.7,757.2459247648902,583.6036458321892,7.38,1579.67,740.16,1572.29,1169.9199999999998,16.47949843260188,11.016547034015263,0.0,40.23,22.86,40.23,23.21,0.23137190435049115,0.9869596781434347,1.2631038120439664,2.7844827995949823,5.46272973345986,11.026110291485388,3.1688818220752863,17.631512019803147,8.84939884963945,24.382372555340556,50.72539045160815,79.99349355941395,83.66355512676739,528.232936282806,107.19386500000827,3.5524552977080983,7.35922952363137,13.693838322398873,-0.003459119496855346,0.13360796469101408,0.52,-2.0199999999999996,9.433962264150184e-05,0.4546676852446344,3.57,-2.65,0.14125786163522014,0.9110428330807042,9.79,-5.17,0.0,13.186154267007206,132.12,-107.89000000000001,4.944308176100629,3.5105923528850282,10.489999999999952,0.0,-1.1172055593712268e-17,3.257723460502811,31.979999999999997,-40.14,0.6896551724137931,220,99,0.16927899686520376,0.8557993730407524,0.6865203761755486,319,5,0.4956444680690765,0.004817449535842916,0.13407131433486938,0.003906940838909897,0.02352941259741783,0.007015115430145488,0.9372549057006836,0.03007104058045885,4.657352552577922,0.11589191104545098,0.030557272583246232,0.0032173103097004234
10-11-22-0025-02,0.6598119122257053,1.1343928483215422,-0.05,3.12,0.05,3.17,0.96,8.973416927899686,7.173414442639995,-0.03,29.36,9.03,29.39,3.705,35.61833855799373,18.103462785914548,0.14,53.84,45.27,53.7,25.600000000000005,108.07382445141067,73.41318952782484,0.0,180.25,153.41,180.25,160.18,778.9386520376177,577.5461834726074,4.75,1584.59,788.2,1579.84,1122.9499999999998,16.86896551724138,12.035515049692963,0.0,81.92,22.84,81.92,23.165,0.21439290887442944,0.9791283436753477,1.2592955014610352,2.7596781171064904,5.422606921593682,10.818188352954483,3.244915287672386,17.218786033077144,9.788275151424791,25.060950139551224,51.447843271542716,79.23354277678109,84.54589209676202,522.3079762710418,109.13059958581735,5.316128535173905,6.43150680436128,19.053818216829924,-0.0036792452830188677,0.12571806727175427,0.49,-1.7100000000000002,-6.289308176099936e-05,0.44229969264515795,3.1,-2.78,0.1419182389937107,0.8662204968309235,7.24,-4.18,0.0,14.055762404876315,177.22,-88.08000000000001,4.968050314465409,3.5511663304622525,11.149999999999864,0.0,-5.586027796856134e-17,7.132618589937836,81.88,-81.91,0.6865203761755486,219,100,0.16927899686520376,0.8526645768025078,0.6833855799373041,319,5,0.4859655976295471,0.003972502521247507,0.12289721518754959,0.003898510882398469,0.06980392336845398,0.009733078470345704,0.9074509859085083,0.02039215564727783,4.324305966684194,0.06537929035879546,0.029396205395460128,0.0019926910737313474
10-11-22-0026-02,0.6714106583072101,1.1462518426612374,-0.02,3.14,0.05,3.16,0.74,9.212131661442006,7.2389929783845846,-0.03,29.54,9.29,29.57,3.049999999999999,28.358244514106584,14.318850334297084,0.19,44.79,33.98,44.6,23.505000000000003,106.56244514106582,72.0527652194105,0.0,210.66,149.94,210.66,157.485,616.7349529780563,459.04578649483466,6.72,1226.23,578.85,1219.51,993.1999999999999,16.624200626959244,10.997862681317063,0.0,40.23,22.92,40.23,23.22,0.21995901258627223,0.9943800557164304,1.2301878880886448,2.7834602035468263,5.509405064249995,10.854440287734786,3.046849441039967,13.68777311405395,6.833473951073494,24.300208893141825,50.1804902452097,78.91137745116353,66.99890906535722,420.6625621164901,109.74526462330847,3.321906411879927,7.360860803551184,13.98950798420016,-0.004779874213836477,0.1155256071302949,0.51,-1.5099999999999998,-0.0002201257861635173,0.44152190406630015,2.9,-2.7100000000000004,0.10959119496855346,0.7917357978998866,8.17,-4.18,0.0,15.564407143096982,207.27,-101.37,3.8349371069182387,3.6802795072592627,11.31000000000006,0.0,1.1172055593712268e-17,3.1066119575656033,28.06,-40.2,0.6896551724137931,220,99,0.1724137931034483,0.8589341692789969,0.6865203761755486,319,5,0.4924966275691986,0.0026164649247330143,0.1292819231748581,0.006229162146726762,0.06274509951472282,0.02492588040133089,0.905098044872284,0.015958422538510347,4.478825837464086,0.14719255283027238,0.028469403460621833,0.0021615791425777272
10-11-22-0027-02,0.6917868338557992,1.1544043108494826,-0.01,3.13,0.06,3.1399999999999997,0.9199999999999999,9.048996865203762,7.110612203516316,-0.03,28.65,9.15,28.68,3.5299999999999994,33.466081504702196,16.823857068834762,0.16,51.07,39.98,50.910000000000004,24.509999999999994,109.84382445141064,74.86732613806522,0.0,226.25,155.88,226.25,163.58499999999998,734.8081818181818,550.9008854393101,6.07,1517.05,685.08,1510.98,1082.5400000000002,16.601347962382444,11.086340215429622,0.0,40.23,22.71,40.23,23.08,0.22874562017184913,0.9895981750686355,1.3108048825054017,2.6970590153610816,5.426650157926981,10.685270751834041,3.1359331790803013,15.943957278931622,9.092407241209559,24.655611120617934,53.089361064996694,79.80352504018855,80.6884925072441,496.07781011870503,109.517202215725,3.9506176232856234,7.128807401888703,15.12614549844077,-0.00389937106918239,0.1388138664774419,0.48999999999999994,-2.1799999999999997,-3.144654088049689e-05,0.4251409107115862,2.77,-2.69,0.1357861635220126,0.8720383920930821,8.53,-4.59,8.937644474969814e-17,19.77318226559694,222.17,-184.02,4.751509433962264,3.5681802992808125,12.79,0.0,0.0,2.9133831299418294,31.02,-35.94,0.6896551724137931,220,99,0.16927899686520376,0.8557993730407524,0.6865203761755486,319,5,0.495092636346817,0.002264686131326375,0.1321931391954422,0.003406525614928353,0.03450980493798852,0.02305402199350696,0.9270588278770446,0.016931005379008206,4.6431078542433974,0.15191772650320365,0.029610104858875275,0.0025026021394573285
10-11-22-0028-02,0.6087460815047021,1.1435920711773733,-0.06,3.05,-0.04,3.11,1.03,8.932476489028213,7.138540392969389,-0.03,28.99,8.88,29.02,2.83,33.7128526645768,17.88604829462676,0.14,53.05,43.38,52.91,27.01,118.7218181818182,79.28660601601739,0.0,193.84,167.61,193.84,174.09,746.0587147335422,570.6344770515668,5.08,1569.51,759.67,1564.43,1095.4899999999998,16.449561128526646,10.782603321924679,0.0,40.23,22.75,40.23,23.095,0.21075168286138277,0.9828133303501991,1.289214582604463,2.771020277360734,5.434390665820808,10.657863517609897,3.3264034575768275,16.93639652670402,7.305791937907896,25.08097333255427,55.837072498824725,84.59295766930012,84.25740072222409,511.84570610477095,118.30840536513033,3.084467562024305,7.2726229607973885,13.60369894550743,-0.0037106918238993714,0.13246535626674746,0.54,-1.96,-3.1446540880513646e-05,0.44592830083005686,3.5500000000000003,-2.67,0.14056603773584905,0.7772472214548788,5.760000000000001,-2.95,0.0,12.818210404774629,95.3,-89.2,4.919591194968554,4.024807790482958,12.950000000000045,0.0,0.0,2.445584445640162,31.189999999999998,-25.57,0.6959247648902821,222,97,0.16614420062695925,0.8589341692789969,0.6927899686520376,319,5,0.4866350948810577,0.007992044861481227,0.13996436297893525,0.00697292888863949,0.01647058892995119,0.00384233685052999,0.9215686321258545,0.005545935208154502,4.674553146692502,0.1262748830242706,0.030395690351724625,0.002138211745674662
10-11-22-0029-02,0.6994357366771159,1.1442180302422489,0.02,3.09,0.06,3.07,0.78,8.727617554858933,7.024429874432723,-0.03,28.59,8.69,28.62,3.6099999999999994,35.43971786833856,20.05290746298136,0.1,57.24,44.91,57.14,36.754999999999995,113.31884012539184,76.47673618957734,0.0,188.4,160.51,188.4,167.465,799.3529467084641,626.4335840124721,3.44,1682.13,773.61,1678.69,1285.6550000000002,17.007523510971787,12.023791554437862,0.0,81.91,22.79,81.91,23.11,0.22706890698635923,0.981138129465423,1.2518903466358384,2.7290618795278965,5.314607190821094,10.58640962933137,3.4116953518481266,19.21236083288289,7.620248405399919,24.999444652784913,53.543565972602906,83.05175306253325,90.19959688898382,567.3771484851534,118.32422365078084,5.284816270716308,6.350353518733628,19.17282862386247,-0.003584905660377358,0.13163271250614753,0.4999999999999999,-2.06,0.0,0.42895883046446137,2.2,-2.84,0.1508176100628931,0.7451072529267088,4.16,-2.289999999999999,8.937644474969814e-17,14.730332982630769,178.33,-125.52000000000001,5.2788993710691825,3.9997152559454947,21.310000000000002,0.0,8.937644474969814e-17,7.157627023370122,81.89999999999999,-81.89999999999999,0.6896551724137931,220,99,0.1724137931034483,0.8589341692789969,0.6865203761755486,319,5,0.48995780348777773,0.0038724180309060714,0.13811663687229156,0.003940552380099813,0.02039215750992298,0.004573295331210576,0.9537254929542541,0.030416812978648428,4.575718984259536,0.06517705429220964,0.028448330610990523,0.0019018497294162027
10-11-22-0030-02,0.6577672955974844,1.1695572172745967,-0.04,3.16,-0.01,3.2,1.0,8.848238993710691,6.866855798762513,-0.03,28.41,9.04,28.44,3.3000000000000007,36.607861635220125,21.057867914183642,0.05,58.57,46.745000000000005,58.52,34.370000000000005,112.7901257861635,77.20931915269026,0.0,239.53,160.14,239.53,168.245,826.8298113207544,642.267093150851,1.97,1732.3,804.755,1730.33,1285.2475,16.578584905660378,11.160722004279389,0.0,40.23,22.765,40.23,23.177500000000002,0.22539138121510802,1.0046144891128819,1.298755650613309,2.6147681284133655,5.179289086543004,10.407253910614461,3.391791098663023,20.132665803901133,10.448539756348731,26.964892763179424,54.57165087219154,82.78135705314331,92.6776175401376,582.705437546543,118.65941573781663,3.7450958698213337,7.340738731848192,13.923370419550002,-0.0038801261829653,0.13487133395957296,0.51,-2.02,3.1545741324926064e-05,0.43008131290556884,2.92,-2.92,0.1559621451104101,0.7349016802097619,2.41,-2.3800000000000026,-8.965838937035964e-17,18.49282399311977,173.35,-169.84,5.458454258675078,3.9112875209420577,12.300000000000068,0.0,-2.241459734258991e-17,3.349988758719095,34.19,-40.23,0.6886792452830188,219,99,0.16981132075471697,0.8553459119496856,0.6855345911949685,318,5,0.49217724800109863,0.003787805396834047,0.1335669845342636,0.0033581258307720536,0.01725490279495716,0.008803900204458143,0.9121568679809571,0.014589077748257092,4.6124587279425215,0.16228326224404435,0.028212104737758637,0.0015912948857068586
10-15-22-0041-02,0.6952531645569622,1.169169939915773,-0.05,3.19,0.03,3.2399999999999998,1.02,8.99098101265823,7.3447720735456965,-0.05,31.04,9.024999999999999,31.09,3.8474999999999993,38.23091772151899,20.02589777500115,0.13,58.32,48.32,58.19,29.055,112.4859493670886,75.85706189965586,0.0,184.09,158.8,184.09,166.5,839.9725632911391,629.0995795050325,4.59,1721.31,833.69,1716.72,1235.655,17.425981012658227,11.963951780626758,0.0,81.88,23.83,81.88,24.15,0.22708846983284328,1.0116085771623478,1.2229517733745676,2.907551050444799,5.442482525131673,11.239312434486374,3.478977812926224,19.03719150807286,10.394759833685432,26.15777381130259,54.07349392638635,81.24049086606999,91.8698980719576,573.2627296695235,117.21747272552842,5.138793348665318,7.2649457463121845,17.082659249660164,-0.003904761904761907,0.12030610034324866,0.52,-1.32,3.174603174603107e-05,0.48072960633082773,2.77,-2.71,0.15571428571428572,0.8832368710242288,6.59,-3.53,0.0,12.923681344355634,105.42999999999999,-100.91000000000001,5.449904761904762,3.825676700951112,21.310000000000002,0.0,7.894919286223336e-17,7.223490607767794,81.86,-81.83999999999999,0.6930379746835443,219,97,0.16772151898734178,0.8575949367088608,0.689873417721519,316,5,0.4947496294975281,0.004378195426792019,0.13059049248695373,0.0020914072521341113,0.009411765169352293,0.005319474632646324,0.95686274766922,0.032527749203669805,4.389689162166071,0.14585862185020723,0.02996148690581322,0.0013601599266323205
